task_id,global_sample_id,split,data_origin,domain,dashboard_id,chart_count,chart_types,instruction_type,num_operations,operations,propagation_scope,instruction,code_exists,pred_image_exists,pred_image_status,render_status,render_returncode,code_executability,code_quality,explicit_relation_label_available,low_level_edit_accuracy,relation_conditioned_fidelity,relation_scope_f1,relation_scope_accuracy,multi_chart_relation_accuracy,relation_edge_consistency,relation_edge_action_accuracy,relation_edge_endpoint_accuracy,visual_structural_similarity,preservation_accuracy,high_level_score,overall_score,relation_metric_applicable,operation_scores_json
synthetic_sample_920394,synthetic/sample_920394,synthetic,synthetic_relation_augmented_qc,nonprofit_programs,dashboard_aug_0346,3,box;density;waterfall,multi_chart_relation,2,add_reference_line;preserve_unrelated_charts,relation_augmented,"Add a purple dashed Reference mean line to every related subplot that has a standard numeric y-axis, and do not add it to maps, pies, sankey, radar, treemap, or distribution-only views.",1,1,1540x1096,ok,0,1.0,1.0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.36209382861852646,0.0,0.7739562734232932,0.0,0.0,1,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.002429496951219512, ""counterfactual_noop_mse"": 6810.77001953125, ""prediction_mse"": 11521.8359375}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7739562734232932, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920980,synthetic/sample_920980,synthetic,synthetic_relation_augmented_qc,research_lab,dashboard_aug_0444,2,waterfall;sankey,multi_chart_relation,3,modify_color;preserve_data_values;preserve_unrelated_charts,relation_augmented,"Highlight South in red in every subplot where the label appears, but do not change any plotted values or labels in the other subplots.",1,1,1766x735,ok,0,1.0,1.0,1,0.3283296011211827,0.4952268682266989,0.6666666666666666,0.4952268682266989,0.4952268682266989,0.4952268682266989,0.0,0.5376456718803622,0.11027694672548051,0.8215242272245129,0.49871637914754896,0.4390810068383208,1,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.3283296011211827, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.004925271739130435, ""counterfactual_noop_mse"": 19800.51953125, ""prediction_mse"": 13299.4228515625}, {""operation_index"": 2, ""operation"": ""preserve_data_values"", ""score"": 0.8215242272245129, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.8215242272245129, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920769,synthetic/sample_920769,synthetic,synthetic_relation_augmented_qc,tourism_hospitality,dashboard_aug_0409,2,violin;dual_axis_line_bar,multi_chart_relation,2,rename_label;preserve_unrelated_charts,relation_augmented,"Across the related subplots, rename the visible label risk to risk (updated) everywhere it appears, and leave unrelated labels unchanged.",1,1,2082x884,ok,0,1.0,1.0,1,0.3805455810347623,0.39519528634411616,0.6666666666666666,0.41721178725258656,0.39519528634411616,0.3621705349814105,0.0,0.3657618354864335,0.11799993750562433,0.7511768173634171,0.43903323048349907,0.4185625531764412,1,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.3805455810347623, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.09925908627717392, ""counterfactual_noop_mse"": 7621.55126953125, ""prediction_mse"": 4721.20361328125}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7511768173634171, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920064,synthetic/sample_920064,synthetic,synthetic_relation_augmented_qc,renewable_grid,dashboard_aug_0291,3,stacked_area;strip_plot;multi_line,multi_chart_relation,2,add_reference_line;preserve_unrelated_charts,relation_augmented,"Add a purple dashed Reference mean line to every related subplot that has a standard numeric y-axis, and do not add it to maps, pies, sankey, radar, treemap, or distribution-only views.",1,1,3567x2368,ok,0,1.0,1.0,1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.24974546829859415,0.0,0.7358668342967133,0.0,0.0,1,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.004901338075880759, ""counterfactual_noop_mse"": 4589.51123046875, ""prediction_mse"": 8153.72802734375}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7358668342967133, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920478,synthetic/sample_920478,synthetic,synthetic_relation_augmented_qc,urban_mobility,dashboard_aug_0360,2,grouped_bar;step_line,multi_chart_relation,2,rename_label;preserve_unrelated_charts,relation_augmented,"Across the related subplots, rename the visible label West to West (updated) everywhere it appears, and leave unrelated labels unchanged.",1,1,2083x884,ok,0,1.0,1.0,1,0.23418561136501306,0.4310512782713039,1.0,0.5426930925536806,0.4310512782713039,0.2635885568477389,0.0,0.2945157927054778,0.07275611172533036,0.6663221018826756,0.4096937875087821,0.34826592585846294,1,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.23418561136501306, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.16400942595108695, ""counterfactual_noop_mse"": 19142.630859375, ""prediction_mse"": 14659.7021484375}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.6663221018826756, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920706,synthetic/sample_920706,synthetic,synthetic_relation_augmented_qc,education_assessment,dashboard_aug_0398,3,violin;candlestick;bubble,multi_chart_relation,2,rename_label;preserve_unrelated_charts,relation_augmented,"Across the related subplots, rename the visible label baseline to baseline (updated) everywhere it appears, and leave unrelated labels unchanged.",1,1,2083x1483,ok,0,1.0,1.0,1,0.36547608324192776,0.42584585118316465,0.8,0.48078022625089933,0.42584585118316465,0.34344428858156273,0.0,0.34569946887459885,0.2096465649832169,0.8659831747446456,0.5245596915880539,0.46888042866690977,1,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.36547608324192776, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.14529344512195122, ""counterfactual_noop_mse"": 9247.7529296875, ""prediction_mse"": 5867.92041015625}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.8659831747446456, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920215,synthetic/sample_920215,synthetic,synthetic_relation_augmented_qc,transport_safety,dashboard_aug_0316,3,scatter;error_bar;area,multi_chart_relation,2,add_reference_line;preserve_unrelated_charts,relation_augmented,"Add a purple dashed Reference mean line to every related subplot that has a standard numeric y-axis, and do not add it to maps, pies, sankey, radar, treemap, or distribution-only views.",1,1,1783x1184,ok,0,1.0,1.0,1,0.4342477632790644,0.5676964131988433,0.5,0.5677941962835724,0.5676964131988433,0.5675497385717498,0.0,0.5883293046668092,0.18852124173442392,0.7470350993175379,0.5314701924655554,0.49744234225028355,1,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.4342477632790644, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.00246654810298103, ""counterfactual_noop_mse"": 5510.65869140625, ""prediction_mse"": 3117.66748046875}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7470350993175379, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920268,synthetic/sample_920268,synthetic,synthetic_relation_augmented_qc,hospital_operations,dashboard_aug_0325,3,horizontal_bar;lollipop;gantt,multi_chart_relation,3,modify_color;preserve_data_values;preserve_unrelated_charts,relation_augmented,"Highlight Central in red in the 2 related subplots that show Central, but do not change any plotted values or labels in the other subplots.",1,1,1783x1184,ok,0,1.0,1.0,1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6992203755399881,0.0,0.0,1,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.017948636517615177, ""counterfactual_noop_mse"": 7578.29150390625, ""prediction_mse"": 15739.2734375}, {""operation_index"": 2, ""operation"": ""preserve_data_values"", ""score"": 0.6992203755399881, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.6992203755399881, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920170,synthetic/sample_920170,synthetic,synthetic_relation_augmented_qc,manufacturing_quality,dashboard_aug_0309,3,proportional_bar;candlestick;lollipop,multi_chart_relation,2,delete_category_or_series;preserve_unrelated_charts,relation_augmented,"Remove the shared category or series South from every subplot where it is plotted, while preserving the remaining categories and chart layouts.",1,1,2383x1784,ok,0,1.0,1.0,1,0.48428308910379875,0.5781986961387751,0.8,0.5917403171426587,0.5781986961387751,0.5578862646329495,0.0,0.5649141152934946,0.24859781622745936,0.7580483748688512,0.5597998537631366,0.5333689861323683,1,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.48428308910379875, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.06835408197831978, ""counterfactual_noop_mse"": 21909.62109375, ""prediction_mse"": 11299.162109375}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7580483748688512, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920076,synthetic/sample_920076,synthetic,synthetic_relation_augmented_qc,retail_ecommerce,dashboard_aug_0293,4,proportional_bar;treemap;bar;dual_axis_line_bar,multi_chart_relation,2,add_reference_line;preserve_unrelated_charts,relation_augmented,"Add a purple dashed Reference mean line to every related subplot that has a standard numeric y-axis, and do not add it to maps, pies, sankey, radar, treemap, or distribution-only views.",1,1,4765x2968,ok,0,1.0,1.0,1,0.18170562068736137,0.13406179796530188,0.6666666666666666,0.1652272726890852,0.13406179796530188,0.08731358587962691,0.0,0.17266247337938473,0.06106517312600387,0.39308038111716953,0.19583230602075002,0.190887966154064,1,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.18170562068736137, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.04997671070460705, ""counterfactual_noop_mse"": 19261.15625, ""prediction_mse"": 15761.2958984375}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.39308038111716953, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920434,synthetic/sample_920434,synthetic,synthetic_relation_augmented_qc,library_services,dashboard_aug_0353,3,dot_plot;contour_density;box,multi_chart_relation,2,rename_label;preserve_unrelated_charts,relation_augmented,"Across the related subplots, rename the visible label priority to priority (updated) everywhere it appears, and leave unrelated labels unchanged.",1,1,2233x1484,ok,0,1.0,1.0,1,0.3666832483720666,0.46609509456388487,0.8,0.5354665686444366,0.46609509456388487,0.36203788344305726,0.0,0.3630245938174525,0.15969563519971083,0.7608488981580546,0.48792017134883686,0.4454872483069673,1,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.3666832483720666, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.08991785230352303, ""counterfactual_noop_mse"": 7639.52978515625, ""prediction_mse"": 4838.2421875}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7608488981580546, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920544,synthetic/sample_920544,synthetic,synthetic_relation_augmented_qc,media_streaming,dashboard_aug_0371,3,bubble;line;ecdf,multi_chart_relation,2,delete_category_or_series;preserve_unrelated_charts,relation_augmented,"Remove the shared category or series priority from every subplot where it is plotted, while preserving the remaining categories and chart layouts.",1,1,1783x1184,ok,0,1.0,1.0,1,0.42287518803954727,0.47315086547098395,0.8,0.4902564299731462,0.47315086547098395,0.44749251871774054,0.0,0.4634969163197564,0.18358403264051285,0.8406442042434802,0.5253952730192109,0.4895132432763286,1,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.42287518803954727, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.03856495596205962, ""counterfactual_noop_mse"": 12233.6767578125, ""prediction_mse"": 7060.3583984375}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.8406442042434802, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920441,synthetic/sample_920441,synthetic,synthetic_relation_augmented_qc,museum_attendance,dashboard_aug_0354,3,ecdf;strip_plot;gantt,multi_chart_relation,2,rename_label;preserve_unrelated_charts,relation_augmented,"Across the related subplots, rename the visible label growth to growth (updated) everywhere it appears, and leave unrelated labels unchanged.",1,1,1783x1184,ok,0,1.0,1.0,1,0.3062742697766503,0.38161076925465837,0.8,0.4379705962993141,0.38161076925465837,0.2970710286876747,0.0,0.300825750174907,0.1329637375990181,0.8829970566135023,0.4766381095549016,0.41701076563251366,1,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.3062742697766503, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.06768716124661246, ""counterfactual_noop_mse"": 9731.009765625, ""prediction_mse"": 6750.65185546875}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.8829970566135023, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920397,synthetic/sample_920397,synthetic,synthetic_relation_augmented_qc,space_mission_ops,dashboard_aug_0347,3,horizontal_bar;box;stacked_bar,multi_chart_relation,2,rename_label;preserve_unrelated_charts,relation_augmented,"Across the related subplots, rename the visible label East to East (updated) everywhere it appears, and leave unrelated labels unchanged.",1,1,1783x1183,ok,0,1.0,1.0,1,0.4012150584474305,0.4865493613857643,0.8,0.5462026428278755,0.4865493613857643,0.3970694392225977,0.0,0.3979468963679758,0.17359295463181368,0.8385313381049627,0.5260941073562452,0.48238644023816,1,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.4012150584474305, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.2328029725609756, ""counterfactual_noop_mse"": 19311.056640625, ""prediction_mse"": 11563.169921875}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.8385313381049627, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920996,synthetic/sample_920996,synthetic,synthetic_relation_augmented_qc,water_infrastructure,dashboard_aug_0446,5,horizontal_bar;scatter;area;density;proportional_bar,multi_chart_relation,2,delete_category_or_series;preserve_unrelated_charts,relation_augmented,"Remove the shared category or series Central from every subplot where it is plotted, while preserving the remaining categories and chart layouts.",1,1,2233x1161,ok,0,1.0,1.0,1,0.17684923148300674,0.2708915565077554,0.7499999999999999,0.37352742720424637,0.2708915565077554,0.11693775046301906,0.0,0.23434942598155992,0.07708065387176112,0.687955905618721,0.34596931736917685,0.2867772873090173,1,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.17684923148300674, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.24500603404471544, ""counterfactual_noop_mse"": 7914.3017578125, ""prediction_mse"": 6514.66357421875}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.687955905618721, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
