task_id,global_sample_id,split,data_origin,domain,dashboard_id,chart_count,chart_types,instruction_type,num_operations,operations,propagation_scope,instruction,code_exists,pred_image_exists,pred_image_status,render_status,render_returncode,code_executability,code_quality,explicit_relation_label_available,overall_score,low_level_edit_accuracy,high_level_score,relation_conditioned_fidelity,multi_chart_relation_accuracy,relation_scope_f1,relation_scope_accuracy,relation_expected_edit_fidelity,relation_nonaffected_preservation,relation_label_visual_coverage,relation_labeled_endpoint_count,visual_structural_similarity,preservation_accuracy,full_ssim,noop_full_ssim,full_ssim_improvement,full_mse,full_mae,edit_visual_score,noop_edit_mse,pred_edit_mse,preserve_mae,preserve_changed_pixel_rate,affected_chart_f1,affected_chart_precision,affected_chart_recall,reference_affected_cells,predicted_affected_cells,matched_affected_cells,affected_region_similarity,reference_affected_chart_ids_json,predicted_affected_chart_ids_json,relation_edge_consistency,relation_edge_action_accuracy,relation_edge_endpoint_accuracy,relation_edge_check_count,relation_node_fidelities_json,relation_metric_applicable,layout_id,canvas_aspect_score,metric_width,metric_height,target_changed_pixel_rate,operation_count,counterfactual_operation_count,scorable_edit_operation_count,counterfactual_coverage,operation_scores_json,charteditor_full_rarm,charteditor_edit_rarm,charteditor_full_layout,charteditor_full_text,charteditor_edit_layout,charteditor_edit_text
synthetic_sample_920996,synthetic/sample_920996,synthetic,synthetic_relation_augmented_qc,water_infrastructure,dashboard_aug_0446,5,horizontal_bar;scatter;area;density;proportional_bar,multi_chart_relation,2,delete_category_or_series;preserve_unrelated_charts,relation_augmented,"Remove the shared category or series Central from every subplot where it is plotted, while preserving the remaining categories and chart layouts.",1,1,5368x2861,ok,0,1.0,1.0,1,0.32052724013525136,0.2512523992056015,0.357829077558909,0.2629971030640894,0.2629971030640894,0.7499999999999999,0.354422603052664,0.19351650814298169,0.6491197198629379,1.0,3,0.09917564070461872,0.7070750129580712,0.41242661250814233,0.5664343130627633,0.0,3104.158447265625,30.444190979003906,0.2512523992056015,7914.3017578125,5925.814453125,22.874372482299805,0.2652876657587835,0.7499999999999999,0.6,1.0,3,5,3,0.19368547535135888,"[""chart_1"", ""chart_3"", ""chart_5""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]",0.12585885308122755,0.0,0.19365731414996268,9,"{""chart_1"": 0.13924522395187713, ""chart_2"": 0.28769674549555296, ""chart_3"": 0.0, ""chart_4"": 0.10018110683229636, ""chart_5"": 0.44130430047706787}",1,regular_grid,0.657875248277481,512,246,0.24500603404471544,2,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.2512523992056015, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.24500603404471544, ""counterfactual_noop_mse"": 7914.3017578125, ""prediction_mse"": 5925.814453125}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7070750129580712, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
real_sample_001158,real/sample_001158,real,real,world_bank,dashboard_0077,3,box;line;gantt,multi_step,3,filter_time_range;add_event_marker;preserve_unrelated_charts,relation_or_scope_aware,"Limit every time-series subplot to the period from 1980 through 2011. Place a red event marker at 1994 labeled ""Event 1994"" on every time-series chart. Do not alter charts that are outside the requested scope.",1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
real_sample_001902,real/sample_001902,real,real,geophysical_events,dashboard_0125,4,area;proportional_bar;contour_density;heatmap,multi_step,3,adjust_rolling_window;set_y_scale;preserve_unrelated_charts,relation_or_scope_aware,Smooth the first subplot with a 5-point rolling mean. Switch all numeric y-axes to a logarithmic scale. Keep unrelated panels as they are.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
real_sample_002829,real/sample_002829,real,real,owid,dashboard_0184,6,candlestick;choropleth_map;gantt;gantt;radar;pie,multi_step,2,modify_color;modify_style,relation_or_scope_aware,Highlight Djibouti in red wherever it appears in the dashboard. Update the dashboard styling so the subplot titles are dark blue and the gridlines are light and dashed. Keep the rest of the dashboard unchanged.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
real_sample_000499,real/sample_000499,real,real,agriculture_food,dashboard_0034,2,proportional_bar;dot_plot,multi_step,2,delete_category_or_series;add_dashboard_title,relation_or_scope_aware,"Remove the visible category or series ""fruits_fresh"" from every chart where it is plotted. Add ""Agriculture Food Edited View"" as the main title for the whole dashboard. Keep unrelated chart content unchanged.",1,1,4167x1587,ok,0,1.0,1.0,0,0.09252896926303299,0.04387949295590859,0.1323330862415893,,,,,,,,,0.02148263118025572,0.8151722927831533,0.5063962647823185,0.6888293421212598,0.0,3803.363525390625,28.10648536682129,0.06790005481190861,10290.875,9592.1240234375,16.923368453979492,0.15071345369831102,1.0,1.0,1.0,2,2,2,0.14151930956569117,"[""chart_1"", ""chart_2""]","[""chart_1"", ""chart_2""]",,,,0,"{""chart_1"": 0.02616390492214239, ""chart_2"": 0.25687471420923996}",0,regular_grid,0.527310108947757,512,166,0.19192394578313254,2,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.08676110692771084, ""counterfactual_noop_mse"": 4698.17138671875, ""prediction_mse"": 7022.017578125}, {""operation_index"": 2, ""operation"": ""add_dashboard_title"", ""score"": 0.08775898591181718, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.1524261106927711, ""counterfactual_noop_mse"": 11644.7744140625, ""prediction_mse"": 10622.8408203125}]",,,,,,
real_sample_000803,real/sample_000803,real,real,vega,dashboard_0054,3,histogram;correlation_heatmap;sankey,multi_step,2,modify_color;modify_style,relation_or_scope_aware,"Wherever maxda glc deluxe appears as a plotted category or series, recolor it to red. Use dark blue titles for the subplots and switch the gridlines to a light dashed style. Leave all other visual content as it is.",1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
real_sample_002844,real/sample_002844,real,real,uci,dashboard_0185,6,grouped_bar;scatter;box;bubble;funnel;radar,multi_step,2,modify_color;modify_style,relation_or_scope_aware,"Wherever Dominica appears as a plotted category or series, recolor it to red. Use dark blue titles for the subplots and switch the gridlines to a light dashed style. Leave all other visual content as it is.",1,1,4486x3008,ok,0,1.0,1.0,0,0.0,0.0,0.0,,,,,,,,,0.0,0.7381739530113378,0.5421609397778376,0.9988816223550359,0.0,3113.21826171875,22.402767181396484,0.0,3165.447021484375,6286.6376953125,22.29880714416504,0.2247148407148407,0.2857142857142857,0.16666666666666666,1.0,1,6,1,0.0,"[""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.0, ""chart_2"": 0.0, ""chart_3"": 0.0, ""chart_4"": 0.0, ""chart_5"": 0.0, ""chart_6"": 0.0}",0,wide_top,0.7047462564738328,512,315,0.0025111607142857145,2,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.35, ""changed_pixel_rate"": 0.0017113095238095238, ""counterfactual_noop_mse"": 4464.26708984375, ""prediction_mse"": 6414.765625}, {""operation_index"": 2, ""operation"": ""modify_style"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0007998511904761905, ""counterfactual_noop_mse"": 386.57623291015625, ""prediction_mse"": 6012.50390625}]",,,,,,
synthetic_sample_920849,synthetic/sample_920849,synthetic,synthetic_relation_augmented_qc,consumer_prices,dashboard_aug_0422,2,scatter;multi_line,multi_chart_relation,2,add_reference_line;preserve_unrelated_charts,relation_augmented,"Add a purple dashed Reference mean line to every related subplot that has a standard numeric y-axis, and do not add it to maps, pies, sankey, radar, treemap, or distribution-only views.",1,1,4177x1768,ok,0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.7421837449073792,1.0,1,0.0,0.7965219764042338,0.36312238928578694,0.9821662743373493,0.0,1511.4146728515625,16.757427215576172,0.0,7105.1943359375,9587.3818359375,16.419042587280273,0.18073394495412845,0.6666666666666666,0.5,1.0,1,2,1,0.0,"[""chart_2""]","[""chart_1"", ""chart_2""]",0.0,0.0,0.3710918724536896,1,"{""chart_1"": 0.7421837449073792, ""chart_2"": 0.0}",1,regular_grid,0.523285693526477,512,184,0.00496773097826087,2,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.00496773097826087, ""counterfactual_noop_mse"": 7105.1943359375, ""prediction_mse"": 9587.3818359375}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7965219764042338, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920037,synthetic/sample_920037,synthetic,synthetic_relation_augmented_qc,municipal_budget,dashboard_aug_0287,2,multi_line;box,multi_chart_relation,3,modify_color;preserve_data_values;preserve_unrelated_charts,relation_augmented,"Highlight West in red in every subplot where the label appears, but do not change any plotted values or labels in the other subplots.",1,1,3567x1468,ok,0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.7652269452810287,1.0,1,0.0,0.8119398368139199,0.4489395297928868,0.9999384804147224,0.0,1689.018310546875,17.855344772338867,0.0,1079.5819091796875,23546.58984375,17.495214462280273,0.15150192199163054,0.6666666666666666,0.5,1.0,1,2,1,0.0,"[""chart_1""]","[""chart_1"", ""chart_2""]",0.0,0.0,0.3826134726405144,1,"{""chart_1"": 0.0, ""chart_2"": 0.7652269452810287}",1,regular_grid,0.5854882962964378,512,184,0.003131368885869565,3,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.003131368885869565, ""counterfactual_noop_mse"": 1079.5819091796875, ""prediction_mse"": 23546.58984375}, {""operation_index"": 2, ""operation"": ""preserve_data_values"", ""score"": 0.8119398368139199, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.8119398368139199, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920188,synthetic/sample_920188,synthetic,synthetic_relation_augmented_qc,medical_trials,dashboard_aug_0312,2,pie;correlation_heatmap,multi_chart_relation,2,rename_label;preserve_unrelated_charts,relation_augmented,"Across the related subplots, rename the visible label South to South (updated) everywhere it appears, and leave unrelated labels unchanged.",1,0,missing,failed,1,0.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,1,,,,,,,,,,[],,,,,,
synthetic_sample_920451,synthetic/sample_920451,synthetic,synthetic_relation_augmented_qc,electric_vehicle_market,dashboard_aug_0356,2,multi_line;correlation_heatmap,multi_chart_relation,2,add_reference_line;preserve_unrelated_charts,relation_augmented,"Add a purple dashed Reference mean line to every related subplot that has a standard numeric y-axis, and do not add it to maps, pies, sankey, radar, treemap, or distribution-only views.",1,1,3523x1470,ok,0,1.0,1.0,1,0.33076708588265397,0.5548734485377328,0.21009442906838077,0.0,0.0,0.6666666666666666,0.0,0.5548734485377328,0.0,1.0,1,0.18447453780372686,0.47854484039994316,0.3518343703502156,0.9789722227839615,0.0,7683.97119140625,49.183414459228516,0.5548734485377328,11753.33984375,5231.7236328125,49.157135009765625,0.4157586989168291,0.6666666666666666,0.5,1.0,1,2,1,0.5548734485377328,"[""chart_1""]","[""chart_1"", ""chart_2""]",0.0,0.0,0.2774367242688664,1,"{""chart_1"": 0.5548734485377328, ""chart_2"": 0.0}",1,regular_grid,0.5541039381438406,512,184,0.0033648947010869565,2,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.5548734485377328, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0033648947010869565, ""counterfactual_noop_mse"": 11753.33984375, ""prediction_mse"": 5231.7236328125}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.47854484039994316, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920027,synthetic/sample_920027,synthetic,synthetic_relation_augmented_qc,insurance_claims,dashboard_aug_0285,2,area;histogram,multi_chart_relation,3,modify_color;preserve_data_values;preserve_unrelated_charts,relation_augmented,"Highlight North in red in every subplot where the label appears, but do not change any plotted values or labels in the other subplots.",1,1,3567x1468,ok,0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.4868585467338562,1.0,1,0.0,0.44708688095336785,0.4318906308224936,0.9988049748124728,0.0,3964.8671875,40.39569854736328,0.0,1100.1141357421875,6838.12158203125,40.290199279785156,0.5200754427466274,0.6666666666666666,0.5,1.0,1,2,1,0.0,"[""chart_1""]","[""chart_1"", ""chart_2""]",0.0,0.0,0.2434292733669281,1,"{""chart_1"": 0.0, ""chart_2"": 0.4868585467338562}",1,regular_grid,0.5854882962964378,512,184,0.003842561141304348,3,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.003842561141304348, ""counterfactual_noop_mse"": 1100.1141357421875, ""prediction_mse"": 6838.12158203125}, {""operation_index"": 2, ""operation"": ""preserve_data_values"", ""score"": 0.44708688095336785, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.44708688095336785, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920466,synthetic/sample_920466,synthetic,synthetic_relation_augmented_qc,marine_shipping,dashboard_aug_0358,2,hexbin;choropleth_map,multi_chart_relation,2,rename_label;preserve_unrelated_charts,relation_augmented,"Across the related subplots, rename the visible label South to South (updated) everywhere it appears, and leave unrelated labels unchanged.",1,1,3510x1468,ok,0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.45142853260040283,1.0,1,0.0,0.5191944259653739,0.38998777442769145,0.9968892544661512,0.0,6737.9443359375,44.97224426269531,0.0,4020.48876953125,17098.5859375,44.899879455566406,0.38619627012379787,0.6666666666666666,0.5,1.0,1,2,1,1.0,"[""chart_2""]","[""chart_1"", ""chart_2""]",0.0,0.0,0.22571426630020142,1,"{""chart_1"": 0.45142853260040283, ""chart_2"": 0.0}",1,regular_grid,0.5489518419034093,512,184,0.0010933254076086957,2,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0010933254076086957, ""counterfactual_noop_mse"": 4020.48876953125, ""prediction_mse"": 17098.5859375}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.5191944259653739, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
real_sample_001329,real/sample_001329,real,real,world_bank,dashboard_0088,4,area;sankey;bubble;heatmap,multi_step,3,filter_time_range;add_event_marker;preserve_unrelated_charts,relation_or_scope_aware,"For all time-series panels, restrict the x-axis range to 1977-2011. Mark 1992 with a red vertical line labeled ""Event 1992"" in all time-series panels. Leave charts outside that scope unchanged.",1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
real_sample_001284,real/sample_001284,real,real,owid,dashboard_0085,4,correlation_heatmap;radar;scatter;stacked_area,multi_step,3,adjust_rolling_window;set_y_scale;preserve_unrelated_charts,relation_or_scope_aware,Smooth the fourth subplot with a 5-point rolling mean. Switch all numeric y-axes to a logarithmic scale. Keep unrelated panels as they are.,1,1,4792x2968,ok,0,1.0,1.0,0,0.0,0.0,0.0,,,,,,,,,0.0,0.3608954450096467,0.4005695112433506,0.9675333998374483,0.0,9310.5771484375,60.68870544433594,0.0,1925.928955078125,6232.4189453125,60.51021957397461,0.5078041439104961,0.4,0.25,1.0,1,4,1,0.0,"[""chart_4""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]",,,,0,"{""chart_1"": 0.25019460916519165, ""chart_2"": 0.061229169368743896, ""chart_3"": 0.0, ""chart_4"": 0.0}",0,wide_top,0.20492564119935502,512,213,0.03124083039906103,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""adjust_rolling_window"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.030562279929577465, ""counterfactual_noop_mse"": 1665.3702392578125, ""prediction_mse"": 6000.73486328125}, {""operation_index"": 2, ""operation"": ""set_y_scale"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.022428843896713613, ""counterfactual_noop_mse"": 1709.22119140625, ""prediction_mse"": 6462.83447265625}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.3608954450096467, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
real_sample_002247,real/sample_002247,real,real,geophysical_events,dashboard_0147,5,step_line;stacked_horizontal_bar;hexbin;violin;density,multi_step,3,adjust_rolling_window;set_y_scale;preserve_unrelated_charts,relation_or_scope_aware,"Apply a 5-point rolling mean to the first subplot. For charts with numeric y-values, display the y-axis on a logarithmic scale. Leave charts outside that scope unchanged.",1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
real_sample_002035,real/sample_002035,real,real,air_quality_environment,dashboard_0134,5,lollipop;histogram;correlation_heatmap;sankey;donut,multi_step,2,modify_color;modify_style,relation_or_scope_aware,"Wherever Armenia appears as a plotted category or series, recolor it to red. Use dark blue titles for the subplots and switch the gridlines to a light dashed style. Leave all other visual content as it is.",1,1,3956x5623,ok,0,1.0,1.0,0,0.050322946814276195,0.08344435578271706,0.023223612203733673,,,,,,,,,0.000669309772229983,0.8058094863794776,0.5841041485723064,0.9895625772943444,0.0,1997.4583740234375,15.753066062927246,0.09749916202492638,21460.541015625,19368.15625,14.692473411560059,0.17902792071976362,0.888888888888889,0.8,1.0,4,5,4,0.04079016445395776,"[""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]",,,,0,"{""chart_1"": 0.0, ""chart_2"": 0.0, ""chart_3"": 0.0, ""chart_4"": 0.0, ""chart_5"": 0.16316065781583103}",0,left_focus,0.011441291021196487,512,238,0.011259191176470588,2,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.1668887115654341, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.008165375525210085, ""counterfactual_noop_mse"": 29447.814453125, ""prediction_mse"": 24533.306640625}, {""operation_index"": 2, ""operation"": ""modify_style"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.003093815651260504, ""counterfactual_noop_mse"": 380.0689697265625, ""prediction_mse"": 5735.98681640625}]",,,,,,
